name,date,water_depth,water_level
DK Wetland Well Shallow,2018-03-25,0.7047991094999997,0.7047991094999997
DK Wetland Well Shallow,2018-03-26,0.7002087171759256,0.7002087171759256
DK Wetland Well Shallow,2018-03-27,0.696252109157407,0.696252109157407
DK Wetland Well Shallow,2018-03-28,0.6938902299166662,0.6938902299166662
DK Wetland Well Shallow,2018-03-29,0.689925714347222,0.689925714347222
DK Wetland Well Shallow,2018-03-30,0.6829381538611111,0.6829381538611111
DK Wetland Well Shallow,2018-03-31,0.6782984278611108,0.6782984278611108
DK Wetland Well Shallow,2018-04-01,0.6750123093472218,0.6750123093472218
DK Wetland Well Shallow,2018-04-02,0.6736735727777772,0.6736735727777772
DK Wetland Well Shallow,2018-04-03,0.6744705830972216,0.6744705830972216
DK Wetland Well Shallow,2018-04-04,0.6733690730555554,0.6733690730555554
DK Wetland Well Shallow,2018-04-05,0.6701619120277773,0.6701619120277773
DK Wetland Well Shallow,2018-04-06,0.6691230722777773,0.6691230722777773
DK Wetland Well Shallow,2018-04-07,0.6647666018333328,0.6647666018333328
DK Wetland Well Shallow,2018-04-08,0.663270658430555,0.663270658430555
DK Wetland Well Shallow,2018-04-09,0.663206925930555,0.663206925930555
DK Wetland Well Shallow,2018-04-10,0.6592688475462959,0.6592688475462959
DK Wetland Well Shallow,2018-04-11,0.6490002435416662,0.6490002435416662
DK Wetland Well Shallow,2018-04-12,0.6480920554166663,0.6480920554166663
DK Wetland Well Shallow,2018-04-13,0.6425983139166661,0.6425983139166661
DK Wetland Well Shallow,2018-04-14,0.6377709311111108,0.6377709311111108
DK Wetland Well Shallow,2018-04-15,0.6394486301620366,0.6394486301620366
DK Wetland Well Shallow,2018-04-16,0.6855963892268513,0.6855963892268513
DK Wetland Well Shallow,2018-04-17,0.6867355486527773,0.6867355486527773
DK Wetland Well Shallow,2018-04-18,0.6787888140416662,0.6787888140416662
DK Wetland Well Shallow,2018-04-19,0.6765181666944438,0.6765181666944438
DK Wetland Well Shallow,2018-04-20,0.6724895645555553,0.6724895645555553
DK Wetland Well Shallow,2018-04-21,0.6687297011250003,0.6687297011250003
DK Wetland Well Shallow,2018-04-22,0.6667607209444449,0.6667607209444449
DK Wetland Well Shallow,2018-04-23,0.663528775055556,0.663528775055556
DK Wetland Well Shallow,2018-04-24,0.6615714791666666,0.6615714791666666
DK Wetland Well Shallow,2018-04-25,0.6686466128287033,0.6686466128287033
DK Wetland Well Shallow,2018-04-26,0.6674170476712961,0.6674170476712961
DK Wetland Well Shallow,2018-04-27,0.6740595084722222,0.6740595084722222
DK Wetland Well Shallow,2018-04-28,0.6770202371666667,0.6770202371666667
DK Wetland Well Shallow,2018-04-29,0.6743936320046297,0.6743936320046297
DK Wetland Well Shallow,2018-04-30,0.6711010222175926,0.6711010222175926
DK Wetland Well Shallow,2018-05-01,0.6666350262916667,0.6666350262916667
DK Wetland Well Shallow,2018-05-02,0.662060095,0.662060095
DK Wetland Well Shallow,2018-05-03,0.6565752052361112,0.6565752052361112
DK Wetland Well Shallow,2018-05-04,0.6504462631527776,0.6504462631527776
DK Wetland Well Shallow,2018-05-05,0.6438071070000002,0.6438071070000002
DK Wetland Well Shallow,2018-05-06,0.6422276032083332,0.6422276032083332
DK Wetland Well Shallow,2018-05-07,0.641691542069444,0.641691542069444
DK Wetland Well Shallow,2018-05-08,0.6369236429305554,0.6369236429305554
DK Wetland Well Shallow,2018-05-09,0.6300145678379626,0.6300145678379626
DK Wetland Well Shallow,2018-05-10,0.6229301103472222,0.6229301103472222
DK Wetland Well Shallow,2018-05-11,0.614233574675926,0.614233574675926
DK Wetland Well Shallow,2018-05-12,0.6034569990416666,0.6034569990416666
DK Wetland Well Shallow,2018-05-13,0.6469583250555553,0.6469583250555553
DK Wetland Well Shallow,2018-05-14,0.6617665714305554,0.6617665714305554
DK Wetland Well Shallow,2018-05-15,0.6551210420277781,0.6551210420277781
DK Wetland Well Shallow,2018-05-16,0.6789700975972222,0.6789700975972222
DK Wetland Well Shallow,2018-05-17,0.6788811081435185,0.6788811081435185
DK Wetland Well Shallow,2018-05-18,0.7039745997870369,0.7039745997870369
DK Wetland Well Shallow,2018-05-19,0.7169893664027774,0.7169893664027774
DK Wetland Well Shallow,2018-05-20,0.70089100899537,0.70089100899537
DK Wetland Well Shallow,2018-05-21,0.6808628348240738,0.6808628348240738
DK Wetland Well Shallow,2018-05-22,0.6712758144999997,0.6712758144999997
DK Wetland Well Shallow,2018-05-23,0.677270564263889,0.677270564263889
DK Wetland Well Shallow,2018-05-24,0.6661159604861111,0.6661159604861111
DK Wetland Well Shallow,2018-05-25,0.657280865638889,0.657280865638889
DK Wetland Well Shallow,2018-05-26,0.6491578044444445,0.6491578044444445
DK Wetland Well Shallow,2018-05-27,0.6431796959444444,0.6431796959444444
DK Wetland Well Shallow,2018-05-28,0.6457595639398145,0.6457595639398145
DK Wetland Well Shallow,2018-05-29,0.644512413333333,0.644512413333333
DK Wetland Well Shallow,2018-05-30,0.6430460937407403,0.6430460937407403
DK Wetland Well Shallow,2018-05-31,0.638607243138889,0.638607243138889
DK Wetland Well Shallow,2018-06-01,0.6385056252083332,0.6385056252083332
DK Wetland Well Shallow,2018-06-02,0.6388791684722223,0.6388791684722223
DK Wetland Well Shallow,2018-06-03,0.6524598560833329,0.6524598560833329
DK Wetland Well Shallow,2018-06-04,0.6581840967916663,0.6581840967916663
DK Wetland Well Shallow,2018-06-05,0.65211145175,0.65211145175
DK Wetland Well Shallow,2018-06-06,0.6444504511805556,0.6444504511805556
DK Wetland Well Shallow,2018-06-07,0.6340393932361112,0.6340393932361112
DK Wetland Well Shallow,2018-06-08,0.6231924758055556,0.6231924758055556
DK Wetland Well Shallow,2018-06-09,0.6201625855462963,0.6201625855462963
DK Wetland Well Shallow,2018-06-10,0.6543510590092593,0.6543510590092593
DK Wetland Well Shallow,2018-06-11,0.6781431093981479,0.6781431093981479
DK Wetland Well Shallow,2018-06-12,0.6702602253101853,0.6702602253101853
DK Wetland Well Shallow,2018-06-13,0.6605637975277779,0.6605637975277779
DK Wetland Well Shallow,2018-06-14,0.6511260764861109,0.6511260764861109
DK Wetland Well Shallow,2018-06-15,0.6393500808333333,0.6393500808333333
DK Wetland Well Shallow,2018-06-16,0.6284882924861113,0.6284882924861113
DK Wetland Well Shallow,2018-06-17,0.6151214628194446,0.6151214628194446
DK Wetland Well Shallow,2018-06-18,0.5994117556388892,0.5994117556388892
DK Wetland Well Shallow,2018-06-19,0.5823668525833331,0.5823668525833331
DK Wetland Well Shallow,2018-06-20,0.5672672070555556,0.5672672070555556
DK Wetland Well Shallow,2018-06-21,0.5542363892916669,0.5542363892916669
DK Wetland Well Shallow,2018-06-22,0.5468136774583332,0.5468136774583332
DK Wetland Well Shallow,2018-06-23,0.5517164770555557,0.5517164770555557
DK Wetland Well Shallow,2018-06-24,0.543745665722222,0.543745665722222
DK Wetland Well Shallow,2018-06-25,0.5501107721250001,0.5501107721250001
DK Wetland Well Shallow,2018-06-26,0.5425421836805557,0.5425421836805557
DK Wetland Well Shallow,2018-06-27,0.5272552354166665,0.5272552354166665
DK Wetland Well Shallow,2018-06-28,0.5121778962638893,0.5121778962638893
DK Wetland Well Shallow,2018-06-29,0.49444184965277793,0.49444184965277793
DK Wetland Well Shallow,2018-06-30,0.47610813381944456,0.47610813381944456
DK Wetland Well Shallow,2018-07-01,0.4564928046203704,0.4564928046203704
DK Wetland Well Shallow,2018-07-02,0.43327304847685183,0.43327304847685183
DK Wetland Well Shallow,2018-07-03,0.40897408866666646,0.40897408866666646
DK Wetland Well Shallow,2018-07-04,0.38674277638888865,0.38674277638888865
DK Wetland Well Shallow,2018-07-05,0.3619143647361112,0.3619143647361112
DK Wetland Well Shallow,2018-07-06,0.3385468436111113,0.3385468436111113
DK Wetland Well Shallow,2018-07-07,0.3164905596620372,0.3164905596620372
DK Wetland Well Shallow,2018-07-08,0.29090597369907406,0.29090597369907406
DK Wetland Well Shallow,2018-07-09,0.26354112656944434,0.26354112656944434
DK Wetland Well Shallow,2018-07-10,0.23419195625000006,0.23419195625000006
DK Wetland Well Shallow,2018-07-11,0.20124827293055544,0.20124827293055544
DK Wetland Well Shallow,2018-07-12,0.16546884743055526,0.16546884743055526
DK Wetland Well Shallow,2018-07-13,0.13029346440277811,0.13029346440277811
DK Wetland Well Shallow,2018-07-14,0.09680876297222228,0.09680876297222228
DK Wetland Well Shallow,2018-07-15,0.06551185663888891,0.06551185663888891
DK Wetland Well Shallow,2018-07-16,0.044454284569444245,0.044454284569444245
DK Wetland Well Shallow,2018-07-17,0.02385771091666639,0.02385771091666639
DK Wetland Well Shallow,2018-07-18,0.08429099183333323,0.08429099183333323
DK Wetland Well Shallow,2018-07-19,0.05387253179166669,0.05387253179166669
DK Wetland Well Shallow,2018-07-20,0.018743059768518408,0.018743059768518408
DK Wetland Well Shallow,2018-07-21,0.05011597300925907,0.05011597300925907
DK Wetland Well Shallow,2018-07-22,0.2918252560000001,0.2918252560000001
DK Wetland Well Shallow,2018-07-23,0.2886481908749999,0.2886481908749999
DK Wetland Well Shallow,2018-07-24,0.3348039755138888,0.3348039755138888
DK Wetland Well Shallow,2018-07-25,0.4057555974166664,0.4057555974166664
DK Wetland Well Shallow,2018-07-26,0.6042161239305556,0.6042161239305556
DK Wetland Well Shallow,2018-07-27,0.6256890194583333,0.6256890194583333
DK Wetland Well Shallow,2018-07-28,0.6209742307361107,0.6209742307361107
DK Wetland Well Shallow,2018-07-29,0.6106601878194445,0.6106601878194445
DK Wetland Well Shallow,2018-07-30,0.6043624726342589,0.6043624726342589
DK Wetland Well Shallow,2018-07-31,0.6000344457685184,0.6000344457685184
DK Wetland Well Shallow,2018-08-01,0.6103294869583337,0.6103294869583337
DK Wetland Well Shallow,2018-08-02,0.6083222672777776,0.6083222672777776
DK Wetland Well Shallow,2018-08-03,0.6001726508750002,0.6001726508750002
DK Wetland Well Shallow,2018-08-04,0.5976580496805555,0.5976580496805555
DK Wetland Well Shallow,2018-08-05,0.5850273303888887,0.5850273303888887
DK Wetland Well Shallow,2018-08-06,0.5691200524583333,0.5691200524583333
DK Wetland Well Shallow,2018-08-07,0.5551792762222221,0.5551792762222221
DK Wetland Well Shallow,2018-08-08,0.539593493347222,0.539593493347222
DK Wetland Well Shallow,2018-08-09,0.5222837463472219,0.5222837463472219
DK Wetland Well Shallow,2018-08-10,0.5023825650833332,0.5023825650833332
DK Wetland Well Shallow,2018-08-11,0.4826467342499999,0.4826467342499999
DK Wetland Well Shallow,2018-08-12,0.5219125635462964,0.5219125635462964
DK Wetland Well Shallow,2018-08-13,0.5205712304675925,0.5205712304675925
DK Wetland Well Shallow,2018-08-14,0.5099199954166662,0.5099199954166662
DK Wetland Well Shallow,2018-08-15,0.49667921447222174,0.49667921447222174
DK Wetland Well Shallow,2018-08-16,0.4774482866666667,0.4774482866666667
DK Wetland Well Shallow,2018-08-17,0.46015659720833363,0.46015659720833363
DK Wetland Well Shallow,2018-08-18,0.44133674402777756,0.44133674402777756
DK Wetland Well Shallow,2018-08-19,0.4236272526250002,0.4236272526250002
DK Wetland Well Shallow,2018-08-20,0.409202817527778,0.409202817527778
DK Wetland Well Shallow,2018-08-21,0.396465169263889,0.396465169263889
DK Wetland Well Shallow,2018-08-22,0.3897017347361112,0.3897017347361112
DK Wetland Well Shallow,2018-08-23,0.3715206228333332,0.3715206228333332
DK Wetland Well Shallow,2018-08-24,0.3489270975138885,0.3489270975138885
DK Wetland Well Shallow,2018-08-25,0.326252844361111,0.326252844361111
DK Wetland Well Shallow,2018-08-26,0.30510852527777776,0.30510852527777776
DK Wetland Well Shallow,2018-08-27,0.28149103112499957,0.28149103112499957
DK Wetland Well Shallow,2018-08-28,0.2571753120277777,0.2571753120277777
DK Wetland Well Shallow,2018-08-29,0.23028621620833317,0.23028621620833317
DK Wetland Well Shallow,2018-08-30,0.20083755237500017,0.20083755237500017
DK Wetland Well Shallow,2018-08-31,0.17479468252777783,0.17479468252777783
DK Wetland Well Shallow,2018-09-01,0.16376140654629628,0.16376140654629628
DK Wetland Well Shallow,2018-09-02,0.14215738730092584,0.14215738730092584
DK Wetland Well Shallow,2018-09-03,0.11608855236111097,0.11608855236111097
DK Wetland Well Shallow,2018-09-04,0.08574182088773132,0.08574182088773132
DK Wetland Well Shallow,2018-09-05,0.051119641861111384,0.051119641861111384
DK Wetland Well Shallow,2018-09-06,0.028549131055555444,0.028549131055555444
DK Wetland Well Shallow,2018-09-07,0.012728600138888976,0.012728600138888976
DK Wetland Well Shallow,2018-09-08,0.024629582305555828,0.024629582305555828
DK Wetland Well Shallow,2018-09-09,0.14596316173611099,0.14596316173611099
DK Wetland Well Shallow,2018-09-10,0.29966258315277783,0.29966258315277783
DK Wetland Well Shallow,2018-09-11,0.33022668375925907,0.33022668375925907
DK Wetland Well Shallow,2018-09-12,0.4244601419814814,0.4244601419814814
DK Wetland Well Shallow,2018-09-13,0.44120904298148145,0.44120904298148145
DK Wetland Well Shallow,2018-09-14,0.4489800411249998,0.4489800411249998
DK Wetland Well Shallow,2018-09-15,0.4502306144027776,0.4502306144027776
DK Wetland Well Shallow,2018-09-16,0.43857748084722237,0.43857748084722237
DK Wetland Well Shallow,2018-09-17,0.4415513101111111,0.4415513101111111
DK Wetland Well Shallow,2018-09-18,0.4336707864861112,0.4336707864861112
DK Wetland Well Shallow,2018-09-19,0.4351752275555557,0.4351752275555557
DK Wetland Well Shallow,2018-09-20,0.4278721911944443,0.4278721911944443
DK Wetland Well Shallow,2018-09-21,0.4179940077638889,0.4179940077638889
DK Wetland Well Shallow,2018-09-22,0.40812432199999993,0.40812432199999993
DK Wetland Well Shallow,2018-09-23,0.4055852900138887,0.4055852900138887
DK Wetland Well Shallow,2018-09-24,0.49519247687500023,0.49519247687500023
DK Wetland Well Shallow,2018-09-25,0.5471387132083331,0.5471387132083331
DK Wetland Well Shallow,2018-09-26,0.5636156888749999,0.5636156888749999
DK Wetland Well Shallow,2018-09-27,0.5679402930694444,0.5679402930694444
DK Wetland Well Shallow,2018-09-28,0.597426488263889,0.597426488263889
DK Wetland Well Shallow,2018-09-29,0.6182921546944445,0.6182921546944445
DK Wetland Well Shallow,2018-09-30,0.6194740385,0.6194740385
DK Wetland Well Shallow,2018-10-01,0.6202349337361108,0.6202349337361108
DK Wetland Well Shallow,2018-10-02,0.6152485737499999,0.6152485737499999
DK Wetland Well Shallow,2018-10-03,0.5951859368194444,0.5951859368194444
DK Wetland Well Shallow,2018-10-04,0.5730211895972219,0.5730211895972219
DK Wetland Well Shallow,2018-10-05,0.5591382447037035,0.5591382447037035
DK Wetland Well Shallow,2018-10-06,0.559081357546296,0.559081357546296
DK Wetland Well Shallow,2018-10-07,0.5353709791759255,0.5353709791759255
DK Wetland Well Shallow,2018-10-08,0.5271747436296297,0.5271747436296297
DK Wetland Well Shallow,2018-10-09,0.5199571560277778,0.5199571560277778
DK Wetland Well Shallow,2018-10-10,0.5082208161527776,0.5082208161527776
DK Wetland Well Shallow,2018-10-11,0.5077463630972223,0.5077463630972223
DK Wetland Well Shallow,2018-10-12,0.659972147486111,0.659972147486111
DK Wetland Well Shallow,2018-10-13,0.6676333250902778,0.6676333250902778
DK Wetland Well Shallow,2018-10-14,0.6546172012083332,0.6546172012083332
DK Wetland Well Shallow,2018-10-15,0.6534827627083333,0.6534827627083333
DK Wetland Well Shallow,2018-10-16,0.6531471048749999,0.6531471048749999
DK Wetland Well Shallow,2018-10-17,0.6481582664027776,0.6481582664027776
DK Wetland Well Shallow,2018-10-18,0.6398794146527778,0.6398794146527778
DK Wetland Well Shallow,2018-10-19,0.6375825661666663,0.6375825661666663
DK Wetland Well Shallow,2018-10-20,0.6455416932083333,0.6455416932083333
DK Wetland Well Shallow,2018-10-21,0.6353735269027777,0.6353735269027777
DK Wetland Well Shallow,2018-10-22,0.6238885763333332,0.6238885763333332
DK Wetland Well Shallow,2018-10-23,0.6247935778333331,0.6247935778333331
DK Wetland Well Shallow,2018-10-24,0.6145269802222223,0.6145269802222223
DK Wetland Well Shallow,2018-10-25,0.6092570106111111,0.6092570106111111
DK Wetland Well Shallow,2018-10-26,0.6055991191805555,0.6055991191805555
DK Wetland Well Shallow,2018-10-27,0.6666042222499998,0.6666042222499998
DK Wetland Well Shallow,2018-10-28,0.6780456222777776,0.6780456222777776
DK Wetland Well Shallow,2018-10-29,0.669900962847222,0.669900962847222
DK Wetland Well Shallow,2018-10-30,0.6591556633472221,0.6591556633472221
DK Wetland Well Shallow,2018-10-31,0.6590947634027775,0.6590947634027775
DK Wetland Well Shallow,2018-11-01,NA,NA
DK Wetland Well Shallow,2018-11-02,NA,NA
DK Wetland Well Shallow,2018-11-03,NA,NA
DK Wetland Well Shallow,2018-11-04,NA,NA
DK Wetland Well Shallow,2018-11-05,NA,NA
DK Wetland Well Shallow,2018-11-06,NA,NA
DK Wetland Well Shallow,2018-11-07,NA,NA
DK Wetland Well Shallow,2018-11-08,NA,NA
DK Wetland Well Shallow,2018-11-09,NA,NA
DK Wetland Well Shallow,2018-11-10,NA,NA
DK Wetland Well Shallow,2018-11-11,NA,NA
DK Wetland Well Shallow,2018-11-12,NA,NA
DK Wetland Well Shallow,2018-11-13,NA,NA
DK Wetland Well Shallow,2018-11-14,NA,NA
DK Wetland Well Shallow,2018-11-15,NA,NA
DK Wetland Well Shallow,2018-11-16,NA,NA
DK Wetland Well Shallow,2018-11-17,NA,NA
DK Wetland Well Shallow,2018-11-18,NA,NA
DK Wetland Well Shallow,2018-11-19,NA,NA
DK Wetland Well Shallow,2018-11-20,NA,NA
DK Wetland Well Shallow,2018-11-21,NA,NA
DK Wetland Well Shallow,2018-11-22,NA,NA
DK Wetland Well Shallow,2018-11-23,NA,NA
DK Wetland Well Shallow,2018-11-24,NA,NA
DK Wetland Well Shallow,2018-11-25,NA,NA
DK Wetland Well Shallow,2018-11-26,NA,NA
DK Wetland Well Shallow,2018-11-27,NA,NA
DK Wetland Well Shallow,2018-11-28,NA,NA
DK Wetland Well Shallow,2018-11-29,NA,NA
DK Wetland Well Shallow,2018-11-30,NA,NA
DK Wetland Well Shallow,2018-12-01,NA,NA
DK Wetland Well Shallow,2018-12-02,NA,NA
DK Wetland Well Shallow,2018-12-03,NA,NA
DK Wetland Well Shallow,2018-12-04,NA,NA
DK Wetland Well Shallow,2018-12-05,NA,NA
DK Wetland Well Shallow,2018-12-06,NA,NA
DK Wetland Well Shallow,2018-12-07,NA,NA
DK Wetland Well Shallow,2018-12-08,NA,NA
DK Wetland Well Shallow,2018-12-09,NA,NA
DK Wetland Well Shallow,2018-12-10,NA,NA
DK Wetland Well Shallow,2018-12-11,NA,NA
DK Wetland Well Shallow,2018-12-12,NA,NA
DK Wetland Well Shallow,2018-12-13,NA,NA
DK Wetland Well Shallow,2018-12-14,NA,NA
DK Wetland Well Shallow,2018-12-15,NA,NA
DK Wetland Well Shallow,2018-12-16,NA,NA
DK Wetland Well Shallow,2018-12-17,NA,NA
DK Wetland Well Shallow,2018-12-18,NA,NA
DK Wetland Well Shallow,2018-12-19,NA,NA
DK Wetland Well Shallow,2018-12-20,NA,NA
DK Wetland Well Shallow,2018-12-21,NA,NA
DK Wetland Well Shallow,2018-12-22,NA,NA
DK Wetland Well Shallow,2018-12-23,NA,NA
DK Wetland Well Shallow,2018-12-24,NA,NA
DK Wetland Well Shallow,2018-12-25,NA,NA
DK Wetland Well Shallow,2018-12-26,NA,NA
