dep_id,s,p,rmse,rmse_pct,rmse80,rmse80_pct,n
251,2332.577444181994,1.397961847619687,97.13242372788748,4.267681183123352,104.8481419793679,5.966365093850583,5
252,89.18792214900044,1.4631954805306433,1.5989237598567179,1.7765819553963533,1.7857545859060358,3.2631097139933014,4
254,122.1426610466276,1.2740332636492022,1.0789768636504915,0.8844072652872881,1.1802367778995388,1.254624260058711,6
255,1039.2388191915063,0.7022071933794556,16.193389409001224,1.5496066420096866,17.87413003791799,3.7055811004579464,5
257,726.5735358153762,1.324727813546795,18.677966550592103,2.6013880989682594,20.991746167502843,4.457748580093581,4
258,284.94003182964025,2.7347523107660088,13.015135475703234,4.767448892198987,13.734140723324924,5.422973114876347,11
261,1363.908632375424,1.4195305118073451,43.658897820678725,3.4512962704093852,33.84053068680856,3.9944096816723444,12
262,91.6666615186695,1.760886005999087,0.5642314786380239,0.613295085476113,0.6224452058370222,0.9898797870842526,4
263,6038.996453489929,1.2511042861758026,97.36573033486376,1.5940689314810699,106.58495698418493,2.555530979917684,9
265,115.33203959918724,1.729302536006116,4.659330133818714,4.197594715151995,4.737621222476245,5.120143004196389,5
266,145.11378032007684,2.3159791585256375,3.052606041681202,2.134689539637204,3.306838739203458,2.852902842692712,4
267,31636.321529649962,0.9907459014240817,560.5892650476704,1.7495997785576929,598.8159800877562,2.7156385459849366,22
268,945.4154029898318,0.6392903792480733,32.591100084445564,3.4126806371147187,36.1214428135298,9.474157001292314,5
271,4115.509797900711,0.9481054598939812,211.189021668098,5.496851162626185,200.7125924718295,6.255598983059775,8
272,1891.8996969015116,1.0476185856939002,48.7295509111538,2.522233484014172,50.023243956232434,3.7484269931656775,7
274,331.5558938521069,0.8959615152753868,5.324799533250876,1.6184801012920598,5.719936136577305,2.572366924275786,6
275,4572.006258395888,0.9711911878717324,174.2693979731683,3.5255795665217136,153.9984135837995,6.531836505740942,16
276,146.75039010799935,1.8055215444055142,2.911925252572061,2.008224312118663,3.206938788319554,2.9713522985429197,4
277,772.4703579983668,1.4545393480583155,20.966517902342463,2.784398127801124,21.20561745568126,3.437134082351224,7
278,1659.2274759852178,1.2553365385520252,34.10876879024065,2.0709634966752066,35.17606077464819,3.223891190003842,9
