date,water_depth,water_level,water_level_gf,wetland,year,wateryear,inund,inund_gf,delta_1d,dir_1d,well_dry
2018-12-24,NA,NA,0.5928637749093382,GN,2018,2019,NA,1,-0.002184807353809548,-1,0
2018-12-25,NA,NA,0.5902297778275897,GN,2018,2019,NA,1,-0.002633997081748496,-1,0
2018-12-26,NA,NA,0.5886102113836672,GN,2018,2019,NA,1,-0.001619566443922471,-1,0
2018-12-27,NA,NA,0.588116285056793,GN,2018,2019,NA,1,-4.939263268741723e-4,-1,0
2018-12-28,NA,NA,0.5998448833611747,GN,2018,2019,NA,1,0.011728598304381666,1,0
2018-12-29,NA,NA,0.6100732187613539,GN,2018,2019,NA,1,0.0102283354001792,1,0
2018-12-30,NA,NA,0.5999764565510924,GN,2018,2019,NA,1,-0.010096762210261456,-1,0
2018-12-31,NA,NA,0.5965407463707696,GN,2018,2019,NA,1,-0.0034357101803228485,-1,0
2019-01-01,NA,NA,0.602405177391021,GN,2019,2019,NA,1,0.005864431020251359,1,0
2019-01-02,NA,NA,0.5958437224231229,GN,2019,2019,NA,1,-0.006561454967898062,-1,0
2019-01-03,NA,NA,0.5945220530246059,GN,2019,2019,NA,1,-0.001321669398516967,-1,0
2019-01-04,NA,NA,0.5920016574379842,GN,2019,2019,NA,1,-0.0025203955866217598,-1,0
2019-01-05,NA,NA,0.5939364176555086,GN,2019,2019,NA,1,0.0019347602175244782,1,0
2019-01-06,NA,NA,0.5887043388582991,GN,2019,2019,NA,1,-0.0052320787972095495,-1,0
2019-01-07,NA,NA,0.5871919178463335,GN,2019,2019,NA,1,-0.0015124210119655812,-1,0
2019-01-08,NA,NA,0.5904361494064383,GN,2019,2019,NA,1,0.003244231560104782,1,0
2019-01-09,NA,NA,0.5893706196321629,GN,2019,2019,NA,1,-0.001065529774275431,-1,0
2019-01-10,NA,NA,0.5862098058945489,GN,2019,2019,NA,1,-0.00316081373761401,-1,0
2019-01-11,NA,NA,0.5842907727218719,GN,2019,2019,NA,1,-0.0019190331726769427,-1,0
2019-01-12,NA,NA,0.5836048801261209,GN,2019,2019,NA,1,-6.858925957510253e-4,-1,0
2019-01-13,NA,NA,0.5851784159360132,GN,2019,2019,NA,1,0.0015735358098922791,1,0
2019-01-14,NA,NA,0.5853106005989369,GN,2019,2019,NA,1,1.3218466292375108e-4,1,0
2019-01-15,NA,NA,0.5857384106797111,GN,2019,2019,NA,1,4.278100807741936e-4,1,0
2019-01-16,NA,NA,0.5848948405237149,GN,2019,2019,NA,1,-8.435701559962316e-4,-1,0
2019-01-17,NA,NA,0.5856299909745839,GN,2019,2019,NA,1,7.351504508690265e-4,1,0
2019-01-18,NA,NA,0.5880302650298347,GN,2019,2019,NA,1,0.002400274055250784,1,0
2019-01-19,NA,NA,0.5886391708980511,GN,2019,2019,NA,1,6.089058682163806e-4,1,0
2019-01-20,NA,NA,0.60015237517768,GN,2019,2019,NA,1,0.011513204279628986,1,0
2019-01-21,NA,NA,0.5953328562899894,GN,2019,2019,NA,1,-0.00481951888769061,-1,0
2019-01-22,NA,NA,0.5891771156350348,GN,2019,2019,NA,1,-0.006155740654954611,-1,0
2019-01-23,NA,NA,0.5899332558552779,GN,2019,2019,NA,1,7.561402202430623e-4,1,0
2019-01-24,NA,NA,0.5992306553314173,GN,2019,2019,NA,1,0.00929739947613939,1,0
2019-01-25,NA,NA,0.6043427106061476,GN,2019,2019,NA,1,0.005112055274730354,1,0
2019-01-26,NA,NA,0.5970525951383501,GN,2019,2019,NA,1,-0.007290115467797564,-1,0
2019-01-27,NA,NA,0.5945394309765625,GN,2019,2019,NA,1,-0.0025131641617875955,-1,0
2019-01-28,NA,NA,0.591483627905814,GN,2019,2019,NA,1,-0.0030558030707484862,-1,0
2019-01-29,NA,NA,0.5905896416063117,GN,2019,2019,NA,1,-8.939862995023251e-4,-1,0
2019-01-30,NA,NA,0.594484524861456,GN,2019,2019,NA,1,0.0038948832551443102,1,0
2019-01-31,NA,NA,0.5895587296993745,GN,2019,2019,NA,1,-0.00492579516208147,-1,0
2019-02-01,NA,NA,0.5879913281639573,GN,2019,2019,NA,1,-0.0015674015354172344,-1,0
2019-02-02,NA,NA,0.5872933579625875,GN,2019,2019,NA,1,-6.979702013697464e-4,-1,0
2019-02-03,NA,NA,0.5873742865947704,GN,2019,2019,NA,1,8.092863218289725e-5,1,0
2019-02-04,NA,NA,0.5880658695608993,GN,2019,2019,NA,1,6.91582966128923e-4,1,0
2019-02-05,NA,NA,0.5873779794149993,GN,2019,2019,NA,1,-6.878901459000941e-4,-1,0
2019-02-06,NA,NA,0.586351328577175,GN,2019,2019,NA,1,-0.0010266508378242722,-1,0
2019-02-07,NA,NA,0.5868987509046693,GN,2019,2019,NA,1,5.474223274942736e-4,1,0
2019-02-08,NA,NA,0.5861057017761294,GN,2019,2019,NA,1,-7.930491285398356e-4,-1,0
2019-02-09,NA,NA,0.5816313956679047,GN,2019,2019,NA,1,-0.004474306108224746,-1,0
2019-02-10,NA,NA,0.58326603644568,GN,2019,2019,NA,1,0.0016346407777753091,1,0
2019-02-11,NA,NA,0.5897502128381154,GN,2019,2019,NA,1,0.00648417639243537,1,0
2019-02-12,NA,NA,0.6077189304156032,GN,2019,2019,NA,1,0.017968717577487858,1,0
2019-02-13,NA,NA,0.6131389023828199,GN,2019,2019,NA,1,0.0054199719672166635,1,0
2019-02-14,NA,NA,0.6008670173691792,GN,2019,2019,NA,1,-0.012271885013640627,-1,0
2019-02-15,NA,NA,0.5973506433460054,GN,2019,2019,NA,1,-0.0035163740231738405,-1,0
2019-02-16,NA,NA,0.5929066077527927,GN,2019,2019,NA,1,-0.004444035593212714,-1,0
2019-02-17,NA,NA,0.5899353065550202,GN,2019,2019,NA,1,-0.002971301197772447,-1,0
2019-02-18,NA,NA,0.6003272127205812,GN,2019,2019,NA,1,0.01039190616556096,1,0
2019-02-19,NA,NA,0.5968066883789039,GN,2019,2019,NA,1,-0.003520524341677267,-1,0
2019-02-20,NA,NA,0.5941697211809833,GN,2019,2019,NA,1,-0.0026369671979206144,-1,0
2019-02-21,NA,NA,0.6030601159414308,GN,2019,2019,NA,1,0.008890394760447506,1,0
2019-02-22,NA,NA,0.5961764602850527,GN,2019,2019,NA,1,-0.006883655656378163,-1,0
2019-02-23,NA,NA,0.5933562030227459,GN,2019,2019,NA,1,-0.0028202572623067246,-1,0
2019-02-24,NA,NA,0.6088799335745538,GN,2019,2019,NA,1,0.01552373055180789,1,0
2019-02-25,NA,NA,0.6050111810981788,GN,2019,2019,NA,1,-0.0038687524763750814,-1,0
2019-02-26,NA,NA,0.5976700420621436,GN,2019,2019,NA,1,-0.007341139036035171,-1,0
2019-02-27,NA,NA,0.5953475056838377,GN,2019,2019,NA,1,-0.0023225363783059283,-1,0
2019-02-28,NA,NA,0.5931641693040142,GN,2019,2019,NA,1,-0.002183336379823486,-1,0
2019-03-01,NA,NA,0.5905764081571028,GN,2019,2019,NA,1,-0.0025877611469113937,-1,0
2019-03-02,NA,NA,0.6066095555919463,GN,2019,2019,NA,1,0.01603314743484352,1,0
2019-03-03,NA,NA,0.6014674422408195,GN,2019,2019,NA,1,-0.005142113351126798,-1,0
2019-03-04,NA,NA,0.6151276918988403,GN,2019,2019,NA,1,0.013660249658020818,1,0
2019-03-05,NA,NA,0.6029459452836369,GN,2019,2019,NA,1,-0.012181746615203437,-1,0
2019-03-06,NA,NA,0.5973726949381776,GN,2019,2019,NA,1,-0.005573250345459302,-1,0
2019-03-07,NA,NA,0.5944666488865112,GN,2019,2019,NA,1,-0.0029060460516663333,-1,0
2019-03-08,NA,NA,0.5924492839744455,GN,2019,2019,NA,1,-0.002017364912065722,-1,0
2019-03-09,NA,NA,0.5913148304200041,GN,2019,2019,NA,1,-0.001134453554441417,-1,0
2019-03-10,NA,NA,0.6039238978550574,GN,2019,2019,NA,1,0.0126090674350533,1,0
2019-03-11,NA,NA,0.602315567516754,GN,2019,2019,NA,1,-0.001608330338303432,-1,0
2019-03-12,NA,NA,0.5958257889653656,GN,2019,2019,NA,1,-0.0064897785513883255,-1,0
2019-03-13,NA,NA,0.5930351498955596,GN,2019,2019,NA,1,-0.0027906390698060335,-1,0
2019-03-14,NA,NA,0.5915867007846111,GN,2019,2019,NA,1,-0.0014484491109485464,-1,0
2019-03-15,NA,NA,0.5905607969642996,GN,2019,2019,NA,1,-0.0010259038203114246,-1,0
2019-03-16,NA,NA,0.5869022866328432,GN,2019,2019,NA,1,-0.003658510331456477,-1,0
2019-03-17,NA,NA,0.5853782382501587,GN,2019,2019,NA,1,-0.0015240483826844953,-1,0
2019-03-18,NA,NA,0.5842545446621885,GN,2019,2019,NA,1,-0.0011236935879701537,-1,0
2019-03-19,NA,NA,0.5828240306613515,GN,2019,2019,NA,1,-0.0014305140008370465,-1,0
2019-03-20,NA,NA,0.5826123189504325,GN,2019,2019,NA,1,-2.1171171091893815e-4,-1,0
2019-03-21,NA,NA,0.599879710906827,GN,2019,2019,NA,1,0.017267391956394484,1,0
2019-03-22,NA,NA,0.6203746884637505,GN,2019,2019,NA,1,0.020494977556923533,1,0
2019-03-23,NA,NA,0.60364090350499,GN,2019,2019,NA,1,-0.016733784958760545,-1,0
2019-03-24,NA,NA,0.5975841267459618,GN,2019,2019,NA,1,-0.00605677675902816,-1,0
2019-03-25,NA,NA,0.5954371220160914,GN,2019,2019,NA,1,-0.0021470047298703943,-1,0
2019-03-26,NA,NA,0.5915784794325737,GN,2019,2019,NA,1,-0.0038586425835177574,-1,0
2019-03-27,NA,NA,0.5885373376006032,GN,2019,2019,NA,1,-0.003041141831970462,-1,0
2019-03-28,NA,NA,0.588050337954922,GN,2019,2019,NA,1,-4.869996456812187e-4,-1,0
2019-03-29,NA,NA,0.5871610755592702,GN,2019,2019,NA,1,-8.892623956517909e-4,-1,0
2019-03-30,NA,NA,0.5859346655203611,GN,2019,2019,NA,1,-0.0012264100389091093,-1,0
2019-03-31,NA,NA,0.5848309981634883,GN,2019,2019,NA,1,-0.0011036673568728395,-1,0
2019-04-01,NA,NA,0.5806152659276429,GN,2019,2019,NA,1,-0.004215732235845371,-1,0
2019-04-02,NA,NA,0.5810696904825076,GN,2019,2019,NA,1,4.5442455486466304e-4,1,0
2019-04-03,NA,NA,0.5808324558144551,GN,2019,2019,NA,1,-2.3723466805247728e-4,-1,0
2019-04-04,NA,NA,0.5775197905453369,GN,2019,2019,NA,1,-0.00331266526911822,-1,0
2019-04-05,NA,NA,0.5777867004843052,GN,2019,2019,NA,1,2.669099389683849e-4,1,0
2019-04-06,NA,NA,0.5779318733253441,GN,2019,2019,NA,1,1.451728410388764e-4,1,0
2019-04-07,NA,NA,0.5767620580551902,GN,2019,2019,NA,1,-0.0011698152701539177,-1,0
2019-04-08,NA,NA,0.5781093640824801,GN,2019,2019,NA,1,0.0013473060272899406,1,0
2019-04-09,NA,NA,0.579213757423079,GN,2019,2019,NA,1,0.0011043933405988637,1,0
2019-04-10,NA,NA,0.5754329566850841,GN,2019,2019,NA,1,-0.003780800737994916,-1,0
2019-04-11,NA,NA,0.572565632113184,GN,2019,2019,NA,1,-0.0028673245719000873,-1,0
2019-04-12,NA,NA,0.5728260331616857,GN,2019,2019,NA,1,2.6040104850166834e-4,1,0
2019-04-13,NA,NA,0.5798480239629226,GN,2019,2019,NA,1,0.007021990801236888,1,0
2019-04-14,NA,NA,0.5871584314395892,GN,2019,2019,NA,1,0.007310407476666669,1,0
2019-04-15,NA,NA,0.6005792886726756,GN,2019,2019,NA,1,0.013420857233086392,1,0
2019-04-16,NA,NA,0.5993965288921781,GN,2019,2019,NA,1,-0.0011827597804975332,-1,0
2019-04-17,NA,NA,0.5938752582676975,GN,2019,2019,NA,1,-0.005521270624480601,-1,0
2019-04-18,NA,NA,0.5911787549311288,GN,2019,2019,NA,1,-0.0026965033365686786,-1,0
2019-04-19,NA,NA,0.5891819411038924,GN,2019,2019,NA,1,-0.0019968138272363767,-1,0
2019-04-20,NA,NA,0.6048697583301087,GN,2019,2019,NA,1,0.01568781722621626,1,0
2019-04-21,NA,NA,0.6002354010115395,GN,2019,2019,NA,1,-0.004634357318569204,-1,0
2019-04-22,NA,NA,0.5938885075054662,GN,2019,2019,NA,1,-0.0063468935060733145,-1,0
2019-04-23,NA,NA,0.5910897228874761,GN,2019,2019,NA,1,-0.002798784617990102,-1,0
2019-04-24,NA,NA,0.5885758639978371,GN,2019,2019,NA,1,-0.0025138588896389535,-1,0
2019-04-25,NA,NA,0.5852122910817605,GN,2019,2019,NA,1,-0.003363572916076585,-1,0
2019-04-26,NA,NA,0.5880793048413652,GN,2019,2019,NA,1,0.002867013759604631,1,0
2019-04-27,NA,NA,0.5971189453311838,GN,2019,2019,NA,1,0.009039640489818646,1,0
2019-04-28,NA,NA,0.5890249800207606,GN,2019,2019,NA,1,-0.008093965310423168,-1,0
2019-04-29,NA,NA,0.584459886130306,GN,2019,2019,NA,1,-0.0045650938904546745,-1,0
2019-04-30,NA,NA,0.5839557891564434,GN,2019,2019,NA,1,-5.040969738625556e-4,-1,0
2019-05-01,NA,NA,0.5807478760385155,GN,2019,2019,NA,1,-0.0032079131179278964,-1,0
2019-05-02,NA,NA,0.5800510298103729,GN,2019,2019,NA,1,-6.968462281425891e-4,-1,0
2019-05-03,NA,NA,0.5809067528200994,GN,2019,2019,NA,1,8.557230097264723e-4,1,0
2019-05-04,NA,NA,0.5799855750172513,GN,2019,2019,NA,1,-9.211778028480611e-4,-1,0
2019-05-05,NA,NA,0.5854727733841043,GN,2019,2019,NA,1,0.005487198366852963,1,0
2019-05-06,NA,NA,0.6029621569213455,GN,2019,2019,NA,1,0.017489383537241165,1,0
2019-05-07,NA,NA,0.5926665484730778,GN,2019,2019,NA,1,-0.010295608448267712,-1,0
2019-05-08,NA,NA,0.5876836025392909,GN,2019,2019,NA,1,-0.0049829459337868975,-1,0
2019-05-09,NA,NA,0.5852746023065717,GN,2019,2019,NA,1,-0.0024090002327191717,-1,0
2019-05-10,NA,NA,0.5828739687608261,GN,2019,2019,NA,1,-0.0024006335457456007,-1,0
2019-05-11,NA,NA,0.5842310523272035,GN,2019,2019,NA,1,0.0013570835663774261,1,0
2019-05-12,NA,NA,0.5934413844633386,GN,2019,2019,NA,1,0.009210332136135091,1,0
2019-05-13,NA,NA,0.6093388638159011,GN,2019,2019,NA,1,0.01589747935256247,1,0
2019-05-14,NA,NA,0.6059714621994453,GN,2019,2019,NA,1,-0.0033674016164557674,-1,0
2019-05-15,NA,NA,0.5953220689798348,GN,2019,2019,NA,1,-0.010649393219610559,-1,0
2019-05-16,NA,NA,0.5896222027773078,GN,2019,2019,NA,1,-0.0056998662025269375,-1,0
2019-05-17,NA,NA,0.585742171651528,GN,2019,2019,NA,1,-0.003880031125779837,-1,0
2019-05-18,NA,NA,0.5801715114216498,GN,2019,2019,NA,1,-0.005570660229878177,-1,0
2019-05-19,NA,NA,0.5759980674255845,GN,2019,2019,NA,1,-0.00417344399606534,-1,0
2019-05-20,NA,NA,0.5717532182164605,GN,2019,2019,NA,1,-0.004244849209123935,-1,0
2019-05-21,NA,NA,0.5651402149204753,GN,2019,2019,NA,1,-0.0066130032959852425,-1,0
2019-05-22,NA,NA,0.5591395634954592,GN,2019,2019,NA,1,-0.006000651425016046,-1,0
2019-05-23,NA,NA,0.5563550491276167,GN,2019,2019,NA,1,-0.00278451436784255,-1,0
2019-05-24,NA,NA,0.5558596364553693,GN,2019,2019,NA,1,-4.954126722473973e-4,-1,0
2019-05-25,NA,NA,0.5480133305805384,GN,2019,2019,NA,1,-0.007846305874830928,-1,0
2019-05-26,NA,NA,0.5452102458023103,GN,2019,2019,NA,1,-0.0028030847782281043,-1,0
2019-05-27,NA,NA,0.5609071797690237,GN,2019,2019,NA,1,0.015696933966713456,1,0
2019-05-28,NA,NA,0.5659771511717003,GN,2019,2019,NA,1,0.005069971402676621,1,0
2019-05-29,NA,NA,0.5680616474211045,GN,2019,2019,NA,1,0.0020844962494042107,1,0
2019-05-30,NA,NA,0.5601687251208879,GN,2019,2019,NA,1,-0.007892922300216654,-1,0
2019-05-31,NA,NA,0.5821068733750575,GN,2019,2019,NA,1,0.02193814825416962,1,0
2019-06-01,NA,NA,0.5772314513974525,GN,2019,2019,NA,1,-0.004875421977605043,-1,0
2019-06-02,NA,NA,0.5689625584089468,GN,2019,2019,NA,1,-0.008268892988505638,-1,0
2019-06-03,NA,NA,0.559868393018839,GN,2019,2019,NA,1,-0.009094165390107878,-1,0
2019-06-04,NA,NA,0.5512531453949281,GN,2019,2019,NA,1,-0.00861524762391086,-1,0
2019-06-05,NA,NA,0.5459143278169389,GN,2019,2019,NA,1,-0.005338817577989152,-1,0
2019-06-06,NA,NA,0.5414672424584193,GN,2019,2019,NA,1,-0.004447085358519676,-1,0
2019-06-07,NA,NA,0.5340773412451856,GN,2019,2019,NA,1,-0.007389901213233685,-1,0
2019-06-08,NA,NA,0.526756941919867,GN,2019,2019,NA,1,-0.007320399325318583,-1,0
2019-06-09,NA,NA,0.5191079816102457,GN,2019,2019,NA,1,-0.0076489603096212555,-1,0
2019-06-10,NA,NA,0.5230384314598873,GN,2019,2019,NA,1,0.003930449849641526,1,0
2019-06-11,NA,NA,0.527246636340226,GN,2019,2019,NA,1,0.004208204880338684,1,0
2019-06-12,NA,NA,0.5157594578625648,GN,2019,2019,NA,1,-0.01148717847766112,-1,0
2019-06-13,NA,NA,0.5439393683637734,GN,2019,2019,NA,1,0.028179910501208605,1,0
2019-06-14,NA,NA,0.5686432199842066,GN,2019,2019,NA,1,0.024703851620433204,1,0
2019-06-15,NA,NA,0.5596027723757178,GN,2019,2019,NA,1,-0.009040447608488877,-1,0
2019-06-16,NA,NA,0.5511681368448829,GN,2019,2019,NA,1,-0.0084346355308349,-1,0
2019-06-17,NA,NA,0.5393777784076176,GN,2019,2019,NA,1,-0.01179035843726528,-1,0
2019-06-18,NA,NA,0.5335648934632058,GN,2019,2019,NA,1,-0.005812884944411789,-1,0
2019-06-19,NA,NA,0.5417573008079747,GN,2019,2019,NA,1,0.008192407344768893,1,0
2019-06-20,NA,NA,0.542281793836082,GN,2019,2019,NA,1,5.24493028107309e-4,1,0
2019-06-21,NA,NA,0.5527167568405411,GN,2019,2019,NA,1,0.010434963004459119,1,0
2019-06-22,NA,NA,0.5484629353609112,GN,2019,2019,NA,1,-0.004253821479629938,-1,0
2019-06-23,NA,NA,0.5344129815285578,GN,2019,2019,NA,1,-0.014049953832353412,-1,0
2019-06-24,NA,NA,0.5240589074668636,GN,2019,2019,NA,1,-0.010354074061694196,-1,0
2019-06-25,NA,NA,0.513520741819568,GN,2019,2019,NA,1,-0.010538165647295594,-1,0
2019-06-26,NA,NA,0.5009509517235662,GN,2019,2019,NA,1,-0.012569790096001787,-1,0
2019-06-27,NA,NA,0.48932621652383534,GN,2019,2019,NA,1,-0.01162473519973084,-1,0
2019-06-28,NA,NA,0.47733327238165135,GN,2019,2019,NA,1,-0.011992944142183992,-1,0
2019-06-29,NA,NA,0.466384034313808,GN,2019,2019,NA,1,-0.01094923806784337,-1,0
2019-06-30,NA,NA,0.49151018182459955,GN,2019,2019,NA,1,0.025126147510791563,1,0
2019-07-01,NA,NA,0.4882655395035695,GN,2019,2019,NA,1,-0.0032446423210300557,-1,0
2019-07-02,NA,NA,0.4721992176959261,GN,2019,2019,NA,1,-0.01606632180764339,-1,0
2019-07-03,NA,NA,0.456390284193993,GN,2019,2019,NA,1,-0.015808933501933076,-1,0
2019-07-04,NA,NA,0.442838534768616,GN,2019,2019,NA,1,-0.013551749425377013,-1,0
2019-07-05,NA,NA,0.432040455254717,GN,2019,2019,NA,1,-0.010798079513898995,-1,0
2019-07-06,NA,NA,0.42300933601309726,GN,2019,2019,NA,1,-0.009031119241619756,-1,0
2019-07-07,NA,NA,0.4160438789223483,GN,2019,2019,NA,1,-0.006965457090748972,-1,0
2019-07-08,NA,NA,0.430278266658485,GN,2019,2019,NA,1,0.014234387736136722,1,0
2019-07-09,NA,NA,0.4399619871262883,GN,2019,2019,NA,1,0.009683720467803303,1,0
2019-07-10,NA,NA,0.425347736495994,GN,2019,2019,NA,1,-0.014614250630294312,-1,0
2019-07-11,NA,NA,0.40904084008904656,GN,2019,2019,NA,1,-0.016306896406947435,-1,0
2019-07-12,NA,NA,0.505451480839897,GN,2019,2019,NA,1,0.09641064075085043,1,0
2019-07-13,NA,NA,0.5260916625651945,GN,2019,2019,NA,1,0.02064018172529747,1,0
2019-07-14,NA,NA,0.5131217500191579,GN,2019,2019,NA,1,-0.012969912546036522,-1,0
2019-07-15,NA,NA,0.4956646825523304,GN,2019,2019,NA,1,-0.017457067466827514,-1,0
2019-07-16,NA,NA,0.4805424258427264,GN,2019,2019,NA,1,-0.015122256709604043,-1,0
2019-07-17,NA,NA,0.46477429365186984,GN,2019,2019,NA,1,-0.015768132190856543,-1,0
2019-07-18,NA,NA,0.4474116094792488,GN,2019,2019,NA,1,-0.017362684172621046,-1,0
2019-07-19,NA,NA,0.4286672311321239,GN,2019,2019,NA,1,-0.01874437834712489,-1,0
2019-07-20,NA,NA,0.4083599194070204,GN,2019,2019,NA,1,-0.020307311725103527,-1,0
2019-07-21,NA,NA,0.3882820841091608,GN,2019,2019,NA,1,-0.02007783529785956,-1,0
2019-07-22,NA,NA,0.3676190169842211,GN,2019,2019,NA,1,-0.020663067124939705,-1,0
2019-07-23,NA,NA,0.34847123733782015,GN,2019,2019,NA,1,-0.019147779646400964,-1,0
2019-07-24,NA,NA,0.33274644417004623,GN,2019,2019,NA,1,-0.01572479316777392,-1,0
2019-07-25,NA,NA,0.3150196810734549,GN,2019,2019,NA,1,-0.017726763096591325,-1,0
2019-07-26,NA,NA,0.2952821319428686,GN,2019,2019,NA,1,-0.019737549130586285,-1,0
2019-07-27,NA,NA,0.2758338458336568,GN,2019,2019,NA,1,-0.019448286109211843,-1,0
2019-07-28,NA,NA,0.25843099631814004,GN,2019,2019,NA,1,-0.01740284951551674,-1,0
2019-07-29,NA,NA,0.2387144773705586,GN,2019,2019,NA,1,-0.019716518947581446,-1,0
2019-07-30,NA,NA,0.2177573872459355,GN,2019,2019,NA,1,-0.0209570901246231,-1,0
2019-07-31,NA,NA,0.19153582114573503,GN,2019,2019,NA,1,-0.02622156610020046,-1,0
2019-08-01,NA,NA,0.17738458596845866,GN,2019,2019,NA,1,-0.014151235177276372,-1,0
2019-08-02,NA,NA,0.28854885370365035,GN,2019,2019,NA,1,0.1111642677351917,1,0
2019-08-03,NA,NA,0.34115020385271244,GN,2019,2019,NA,1,0.05260135014906209,1,0
2019-08-04,NA,NA,0.35078956575906706,GN,2019,2019,NA,1,0.009639361906354615,1,0
2019-08-05,NA,NA,0.34120871925375584,GN,2019,2019,NA,1,-0.009580846505311214,-1,0
2019-08-06,NA,NA,0.3266550202123603,GN,2019,2019,NA,1,-0.01455369904139553,-1,0
2019-08-07,NA,NA,0.30773811926922295,GN,2019,2019,NA,1,-0.01891690094313736,-1,0
2019-08-08,NA,NA,0.33630331711412176,GN,2019,2019,NA,1,0.028565197844898804,1,0
2019-08-09,NA,NA,0.3546320893224481,GN,2019,2019,NA,1,0.01832877220832635,1,0
2019-08-10,NA,NA,0.34094669072307016,GN,2019,2019,NA,1,-0.013685398599377951,-1,0
2019-08-11,NA,NA,0.3155809674596415,GN,2019,2019,NA,1,-0.025365723263428674,-1,0
2019-08-12,NA,NA,0.2932181076755106,GN,2019,2019,NA,1,-0.022362859784130884,-1,0
2019-08-13,NA,NA,0.2747403967096044,GN,2019,2019,NA,1,-0.018477710965906224,-1,0
2019-08-14,NA,NA,0.2582133099373632,GN,2019,2019,NA,1,-0.016527086772241184,-1,0
2019-08-15,NA,NA,0.24361614751972752,GN,2019,2019,NA,1,-0.014597162417635673,-1,0
2019-08-16,NA,NA,0.23024354245098977,GN,2019,2019,NA,1,-0.013372605068737747,-1,0
2019-08-17,NA,NA,0.2163973743354124,GN,2019,2019,NA,1,-0.013846168115577373,-1,0
2019-08-18,NA,NA,0.2019729205836736,GN,2019,2019,NA,1,-0.014424453751738786,-1,0
2019-08-19,NA,NA,0.18224373863230445,GN,2019,2019,NA,1,-0.019729181951369162,-1,0
2019-08-20,NA,NA,0.16232927368498895,GN,2019,2019,NA,1,-0.019914464947315497,-1,0
2019-08-21,NA,NA,0.146562153003184,GN,2019,2019,NA,1,-0.01576712068180494,-1,0
2019-08-22,NA,NA,0.12940603404961565,GN,2019,2019,NA,1,-0.01715611895356836,-1,0
2019-08-23,NA,NA,0.12534765282133198,GN,2019,2019,NA,1,-0.0040583812282836695,-1,0
2019-08-24,NA,NA,0.12639339823351908,GN,2019,2019,NA,1,0.0010457454121871046,1,0
2019-08-25,NA,NA,0.12065057930938045,GN,2019,2019,NA,1,-0.005742818924138637,-1,0
2019-08-26,NA,NA,0.11261139520185166,GN,2019,2019,NA,1,-0.008039184107528782,-1,0
2019-08-27,NA,NA,0.10475904113564057,GN,2019,2019,NA,1,-0.007852354066211098,-1,0
2019-08-28,NA,NA,0.09466992897357084,GN,2019,2019,NA,1,-0.01008911216206973,-1,0
2019-08-29,NA,NA,0.08027091529677961,GN,2019,2019,NA,1,-0.014399013676791222,-1,0
